Date,Open,High,Low,Close,Adj Close,Volume,Return
1999/12/8,6135.27002,6140.850098,6051.569824,6115.589844,6115.589844,31980900,-0.007011169
1999/12/9,6100.72998,6178.169922,6084.950195,6118.060059,6118.060059,38635500,0.000403921
1999/12/10,6121.680176,6158.180176,6067.080078,6097.899902,6097.899902,30370400,-0.003295188
1999/12/13,6106.209961,6159.209961,6078.009766,6127.200195,6127.200195,29032600,0.004804981
1999/12/14,6129.310059,6247.240234,6103.359863,6187.990234,6187.990234,36634000,0.00992134
1999/12/15,6191.759766,6232.75,6148.209961,6232.75,6232.75,41898800,0.007233328
1999/12/16,6228.930176,6364.089844,6220.529785,6341.290039,6341.290039,57844800,0.01741447
1999/12/17,6342.919922,6443.049805,6342.919922,6353.899902,6353.899902,89450800,0.001988533
1999/12/20,6358.47998,6393.200195,6296.899902,6378.660156,6378.660156,29502100,0.003896859
1999/12/21,6372.790039,6423.879883,6322.089844,6418.680176,6418.680176,21046200,0.006274048
1999/12/22,6431.509766,6531.75,6431.509766,6492.529785,6492.529785,24632300,0.01150542
1999/12/23,6503.669922,6798.189941,6503.669922,6782.390137,6782.390137,52223500,0.044645209
1999/12/24,null,null,null,null,null,null,
1999/12/27,6784.370117,6992.919922,6784.370117,6837.410156,6837.410156,31621200,
1999/12/28,6839.029785,6885.200195,6762.109863,6861.540039,6861.540039,21436700,0.003529097
1999/12/29,6845.370117,6888.509766,6812.720215,6859.580078,6859.580078,17251300,-0.000285644
1999/12/30,6858.399902,6972.660156,6858.399902,6958.140137,6958.140137,12381700,0.014368235
1999/12/31,null,null,null,null,null,null,
2000/1/3,6961.720215,7159.330078,6720.870117,6750.759766,6750.759766,43072500,
2000/1/4,6747.240234,6755.359863,6510.459961,6586.950195,6586.950195,46678400,-0.024265353
2000/1/5,6585.850098,6585.850098,6388.910156,6502.069824,6502.069824,52682800,-0.012886141
2000/1/6,6501.450195,6539.310059,6402.629883,6474.919922,6474.919922,41180600,-0.004175578
2000/1/7,6489.939941,6791.529785,6470.140137,6780.959961,6780.959961,56058900,0.047265455
2000/1/10,6785.470215,6975.259766,6785.470215,6925.52002,6925.52002,42006200,0.021318524
2000/1/11,6926.040039,6943.830078,6821.259766,6891.25,6891.25,43890000,-0.004948368
2000/1/12,6878.919922,6913.5,6783.220215,6912.810059,6912.810059,34683100,0.003128614
2000/1/13,6913.129883,7106.450195,6898.689941,6955.97998,6955.97998,48116200,0.006244916
2000/1/14,6960.290039,7207.450195,6960.290039,7173.220215,7173.220215,47040900,0.031230716
2000/1/17,7177.47998,7297.040039,7112.970215,7258.899902,7258.899902,44872800,0.011944383
2000/1/18,7262.209961,7306.47998,7053.859863,7072.120117,7072.120117,46792700,-0.025731142
2000/1/19,7065.310059,7110.189941,6987.120117,7091.040039,7091.040039,43646500,0.002675283
2000/1/20,7095.97998,7230.75,7076.810059,7112.660156,7112.660156,46411600,0.003048935
2000/1/21,7103.700195,7103.700195,6939.939941,6992.75,6992.75,47471900,-0.016858693
2000/1/24,6987.589844,7092.5,6921.970215,6931.990234,6931.990234,33473100,-0.008688966
2000/1/25,6928.080078,6928.080078,6809.640137,6809.640137,6809.640137,44769800,-0.017650068
2000/1/26,6838.049805,6980.930176,6838.049805,6969.370117,6969.370117,40597700,0.02345645
2000/1/27,6983.419922,7169.870117,6944.649902,7126.129883,7126.129883,43804300,0.022492673
2000/1/28,7128.009766,7214.580078,7040.490234,7066.600098,7066.600098,35825300,-0.008353733
2000/1/31,7054.240234,7054.240234,6816.540039,6835.600098,6835.600098,41254200,-0.032688987
2000/2/1,6841.120117,7052.220215,6841.120117,7050.459961,7050.459961,48053900,0.03143248
2000/2/2,7063.569824,7172.049805,7038.709961,7171.950195,7171.950195,43122700,0.017231533
2000/2/3,7175.870117,7354.560059,7134.419922,7354.259766,7354.259766,60250500,0.025419804
2000/2/4,7355.689941,7491.790039,7338.149902,7444.609863,7444.609863,52464500,0.01228541
2000/2/7,7450.790039,7450.790039,7270.399902,7296.319824,7296.319824,38538900,-0.019919115
2000/2/8,7295.609863,7570.549805,7263.189941,7549.879883,7549.879883,47194000,0.034751774
2000/2/9,7566.680176,7676.560059,7526.080078,7629.109863,7629.109863,54626900,0.010494204
2000/2/10,7617.069824,7709.27002,7496.419922,7709.27002,7709.27002,56564600,0.010507144
2000/2/11,7724.359863,7812.089844,7586.259766,7611.549805,7611.549805,85476300,-0.012675677
2000/2/14,7569.009766,7660.390137,7542.299805,7644.799805,7644.799805,31358900,0.004368361
2000/2/15,7636.410156,7699.970215,7396.129883,7396.129883,7396.129883,40408400,-0.032527984
2000/2/16,7401.259766,7596.899902,7342.649902,7490.319824,7490.319824,54339000,0.012735031
2000/2/17,7478.319824,7637.459961,7394.02002,7580.529785,7580.529785,48894300,0.012043539
2000/2/18,7584.390137,7658.879883,7543.5,7573.779785,7573.779785,52728400,-0.000890439
2000/2/21,7568.339844,7590.529785,7447.709961,7590.529785,7590.529785,24404000,0.002211577
2000/2/22,7580.379883,7725.5,7540.359863,7607.939941,7607.939941,51082700,0.002293668
2000/2/23,7619.830078,7772.279785,7619.830078,7698.970215,7698.970215,42673800,0.011965167
2000/2/24,7696.919922,7813.200195,7587.080078,7640.529785,7640.529785,38686700,-0.007590681
2000/2/25,7668.700195,7776.839844,7640.689941,7738.680176,7738.680176,34635700,0.012846019
2000/2/28,7732.899902,7747.370117,7492.22998,7587.129883,7587.129883,31880900,-0.019583481
2000/2/29,7590.899902,7700.359863,7590.899902,7644.549805,7644.549805,32169600,0.007568069
2000/3/1,7645.299805,7769.009766,7618.600098,7727.930176,7727.930176,42756100,0.010907166
2000/3/2,7720.899902,7950.660156,7639.930176,7945.77002,7945.77002,39182700,0.02818864
2000/3/3,7952.279785,8022.47998,7874.569824,7960.029785,7960.029785,34621900,0.001794636
2000/3/6,7960.089844,8030.589844,7925.200195,7975.779785,7975.779785,21754400,0.001978636
2000/3/7,7971.22998,8136.160156,7922.319824,8064.970215,8064.970215,54968200,0.01118266
2000/3/8,8069.97998,8097.680176,7949.379883,7987,7987,51946300,-0.009667762
2000/3/9,7984.209961,8084.919922,7877.189941,7949.149902,7949.149902,58145700,-0.004738963
2000/3/10,7952.509766,8076.310059,7952.509766,7975.950195,7975.950195,43501700,0.003371467
2000/3/13,7977.060059,7991.069824,7630.310059,7693.850098,7693.850098,36691900,-0.035368839
2000/3/14,7695.790039,7757.029785,7630.100098,7650.049805,7650.049805,36090800,-0.005692897
2000/3/15,7633.200195,7633.200195,7411.759766,7414.459961,7414.459961,50854600,-0.030795858
2000/3/16,7416.640137,7648.279785,7416.640137,7583.959961,7583.959961,64686400,0.022860734
2000/3/17,7594.990234,7834.540039,7574.52002,7710.919922,7710.919922,510195600,0.01674059
2000/3/20,7716.240234,7887.970215,7716.240234,7872.379883,7872.379883,36561300,0.020939131
2000/3/21,7865.47998,7865.47998,7735.740234,7807.930176,7807.930176,36723000,-0.008186814
2000/3/22,7827.560059,7949.720215,7787.089844,7798.620117,7798.620117,42040400,-0.001192385
2000/3/23,7803.689941,7873.029785,7677.080078,7694.779785,7694.779785,35765700,-0.013315219
2000/3/24,7706.5,7932.419922,7706.5,7932.419922,7932.419922,37364200,0.030883293
2000/3/27,7932.709961,7939.919922,7832.060059,7892.490234,7892.490234,27355300,-0.005033734
2000/3/28,7891.149902,8031.209961,7880.120117,7931.930176,7931.930176,36665900,0.004997148
2000/3/29,7930.819824,7963.700195,7859.439941,7864.759766,7864.759766,34020800,-0.008468356
2000/3/30,7834.560059,7849.529785,7610.509766,7644.890137,7644.890137,37167300,-0.027956306
2000/3/31,7649.879883,7704.279785,7522.700195,7599.390137,7599.390137,31848800,-0.005951688
2000/4/3,7599.779785,7641.529785,7404.370117,7429.220215,7429.220215,33911400,-0.022392576
2000/4/4,7431.419922,7566.919922,7430.180176,7522.799805,7522.799805,36855400,0.012596152
2000/4/5,7502.089844,7538.720215,7205.859863,7330.77002,7330.77002,60250600,-0.025526372
2000/4/6,7345.009766,7480.129883,7325.720215,7446.209961,7446.209961,39723900,0.015747314
2000/4/7,7470.390137,7533.359863,7399.810059,7522.200195,7522.200195,32410500,0.010205223
2000/4/10,7534.910156,7614.810059,7507.930176,7516.950195,7516.950195,25443200,-0.000697934
2000/4/11,7513.120117,7513.120117,7366.490234,7442.660156,7442.660156,30739300,-0.009883003
2000/4/12,7438.259766,7517.75,7414.379883,7443.069824,7443.069824,31079400,5.50E-05
2000/4/13,7421.060059,7450.390137,7302.819824,7449.060059,7449.060059,29740400,0.000804807
2000/4/14,7440.049805,7440.049805,7168.899902,7214.830078,7214.830078,35422600,-0.031444233
2000/4/17,7201.660156,7201.660156,6890.959961,7187.140137,7187.140137,42838900,-0.00383792
2000/4/18,7186.180176,7305.029785,7094.919922,7196.490234,7196.490234,35278900,0.001300948
2000/4/19,7204.330078,7305.939941,7146.52002,7216.709961,7216.709961,36723700,0.002809665
2000/4/20,7216.220215,7242.799805,7157.950195,7157.950195,7157.950195,36197300,-0.008142182
2000/4/21,null,null,null,null,null,null,
2000/4/24,null,null,null,null,null,null,
2000/4/25,7164.149902,7317.060059,7096.379883,7280.509766,7280.509766,24567300,
2000/4/26,7293.100098,7444.279785,7293.100098,7388.549805,7388.549805,25812200,0.014839626
2000/4/27,7386.609863,7413.819824,7156.830078,7221.740234,7221.740234,31659700,-0.022576767
2000/4/28,7223.27002,7436.450195,7223.27002,7414.680176,7414.680176,36743900,0.026716544
2000/5/1,null,null,null,null,null,null,
2000/5/2,7407.529785,7561.669922,7405.700195,7555.919922,7555.919922,26185100,
2000/5/3,7547.910156,7571.720215,7362.75,7376.930176,7376.930176,28208500,-0.023688677
2000/5/4,7388.680176,7419.740234,7321.430176,7386.709961,7386.709961,27541100,0.001325726
2000/5/5,7391.620117,7530.819824,7333.47998,7530.819824,7530.819824,27822900,0.019509344
2000/5/8,7532.970215,7532.970215,7383.220215,7408.089844,7408.089844,22863000,-0.016297028
2000/5/9,7407.890137,7407.950195,7225.180176,7280.540039,7280.540039,36154000,-0.017217637
2000/5/10,7273.560059,7313.27002,7102.589844,7120.859863,7120.859863,35850600,-0.021932463
2000/5/11,7111.279785,7277.560059,7013.700195,7259.47998,7259.47998,37107300,0.019466767
2000/5/12,7269.870117,7331.029785,7206.089844,7269.279785,7269.279785,22620900,0.001349932
2000/5/15,7266.080078,7278.029785,7188.25,7195.149902,7195.149902,23454500,-0.010197693
2000/5/16,7203.580078,7398.47998,7203.580078,7371.060059,7371.060059,32736200,0.024448435
2000/5/17,7370.180176,7378.569824,7197.830078,7211.509766,7211.509766,31268100,-0.021645502
2000/5/18,7214.5,7258.609863,7158.540039,7181.580078,7181.580078,28888200,-0.004150267
2000/5/19,7182.459961,7182.459961,6958.919922,6989.029785,6989.029785,40357800,-0.026811689
2000/5/22,6983.459961,7040.569824,6818.700195,6912.959961,6912.959961,34791300,-0.010884175
2000/5/23,6918.930176,7017.240234,6883.390137,6927.689941,6927.689941,32116400,0.002130778
2000/5/24,6920.140137,6920.140137,6794.080078,6834.879883,6834.879883,42809500,-0.013396971
2000/5/25,6846.370117,6998.310059,6846.370117,6978.870117,6978.870117,37346200,0.021066974
2000/5/26,6969.009766,6972.209961,6833.109863,6938.330078,6938.330078,32889400,-0.005808969
2000/5/29,6956.140137,7029.799805,6956.140137,7016.660156,7016.660156,17218400,0.011289471
2000/5/30,7024.600098,7150.5,7024.600098,7119.259766,7119.259766,30931400,0.014622286
2000/5/31,7127.259766,7213.97998,7101.140137,7109.669922,7109.669922,35084200,-0.001347028
2000/6/1,7117.569824,7277.52002,7117.569824,7272.759766,7272.759766,17178500,0.022939158
2000/6/2,7286.189941,7460.509766,7246.169922,7438.950195,7438.950195,35535900,0.022851082
2000/6/5,7456.220215,7486.399902,7354.839844,7408.02002,7408.02002,25672600,-0.004157868
2000/6/6,7404.779785,7464.759766,7298.22998,7359.799805,7359.799805,34579200,-0.006509191
2000/6/7,7363.660156,7363.660156,7241.580078,7292.97998,7292.97998,28906300,-0.009079028
2000/6/8,7293.740234,7390.5,7211.970215,7243.129883,7243.129883,33310400,-0.006835354
2000/6/9,7246.459961,7354.319824,7229.330078,7254.529785,7254.529785,25554400,0.001573892
2000/6/12,7251.290039,7315.049805,7224.720215,7235.640137,7235.640137,6569700,-0.002603842
2000/6/13,7222.77002,7307.339844,7173.640137,7268.910156,7268.910156,25655400,0.004598075
2000/6/14,7292.77002,7374.600098,7251.22998,7350.939941,7350.939941,30086400,0.011285018
2000/6/15,7347.75,7388.240234,7324.600098,7328.620117,7328.620117,33370300,-0.003036322
2000/6/16,7344.439941,7368.569824,7131.399902,7131.399902,7131.399902,249183400,-0.026910962
2000/6/19,7134.169922,7225.339844,7134.169922,7198.799805,7198.799805,56438500,0.009451146
2000/6/20,7207.589844,7270.200195,7201.879883,7227.27002,7227.27002,35733000,0.003954856
2000/6/21,7227.049805,7240.009766,7090.5,7100.089844,7100.089844,35718500,-0.017597264
2000/6/22,7112.149902,7172.859863,7028.339844,7053.669922,7053.669922,22107900,-0.006537934
2000/6/23,7056.819824,7081.580078,6976.970215,6980.410156,6980.410156,30245800,-0.01038605
2000/6/26,6986.890137,7085.27002,6975.069824,7027.189941,7027.189941,27780300,0.006701581
2000/6/27,7029.549805,7064.439941,6966.450195,7048.959961,7048.959961,28744300,0.003097969
2000/6/28,7050.839844,7072.640137,7010.669922,7056.049805,7056.049805,32441300,0.0010058
2000/6/29,7055.419922,7058,6851.839844,6874.540039,6874.540039,36792100,-0.025723992
2000/6/30,6882.939941,6935.180176,6866.850098,6898.209961,6898.209961,31070700,0.003443128
2000/7/3,6912.970215,6962.02002,6842.609863,6958.959961,6958.959961,32797800,0.008806632
2000/7/4,6958.399902,6976.080078,6881.140137,6944.359863,6944.359863,36053500,-0.002098029
2000/7/5,6946.72998,7090.109863,6946.72998,6961.72998,6961.72998,37171100,0.002501327
2000/7/6,6947.209961,6978.930176,6905.240234,6951.089844,6951.089844,37202900,-0.001528375
2000/7/7,6957.009766,7052.220215,6919.939941,7052.220215,7052.220215,35644700,0.014548851
2000/7/10,7052.680176,7126.040039,7031.330078,7070.819824,7070.819824,27632200,0.002637412
2000/7/11,7068.089844,7069.490234,6955.580078,7003.97998,7003.97998,27799300,-0.009452913
2000/7/12,7015.839844,7100.359863,7011.680176,7065.970215,7065.970215,33775100,0.008850716
2000/7/13,7073.810059,7196.160156,7008.959961,7195.990234,7195.990234,36501900,0.018400873
2000/7/14,7193.22998,7342.220215,7173.419922,7318.379883,7318.379883,49333300,0.017008034
2000/7/17,7320.100098,7430.700195,7320.100098,7430.700195,7430.700195,36001200,0.015347702
2000/7/18,7417.02002,7449.779785,7355.310059,7406.910156,7406.910156,27086600,-0.003201588
2000/7/19,7406.240234,7406.240234,7321.27002,7366.569824,7366.569824,33656500,-0.00544631
2000/7/20,7364.640137,7491.799805,7303.910156,7480.140137,7480.140137,46348800,0.015416987
2000/7/21,7481.189941,7503.319824,7373.149902,7373.259766,7373.259766,34916700,-0.014288552
2000/7/24,7377.97998,7428.169922,7308.450195,7328.310059,7328.310059,55092900,-0.006096314
2000/7/25,7323.240234,7358.640137,7294.060059,7329.040039,7329.040039,49734100,9.96E-05
2000/7/26,7330.140137,7368.339844,7250.220215,7302.120117,7302.120117,45751300,-0.003673049
2000/7/27,7291.140137,7333.02002,7170.810059,7183.439941,7183.439941,36934500,-0.016252838
2000/7/28,7188.629883,7222.109863,7076.370117,7128.299805,7128.299805,41480700,-0.007676007
2000/7/31,7135.390137,7251.879883,7112.939941,7190.370117,7190.370117,34593200,0.00870759
2000/8/1,7194.029785,7244.549805,7094.930176,7145.529785,7145.529785,31558900,-0.006236165
2000/8/2,7151.5,7197.319824,7068.959961,7112.450195,7112.450195,35868000,-0.00462941
2000/8/3,7113.080078,7113.080078,6954.600098,7037.910156,7037.910156,40296800,-0.010480219
2000/8/4,7040.25,7112.970215,7007.209961,7016.589844,7016.589844,34104900,-0.003029353
2000/8/7,7020.649902,7135.279785,7020.649902,7113.220215,7113.220215,31987000,0.0137717
2000/8/8,7110.470215,7194.220215,7079.740234,7123.810059,7123.810059,46445600,0.001488755
2000/8/9,7129.700195,7268.640137,7129.700195,7226.709961,7226.709961,46119900,0.014444504
2000/8/10,7228.700195,7318.939941,7213.379883,7280.970215,7280.970215,40226200,0.007508293
2000/8/11,7289.259766,7327.220215,7225.029785,7322.97998,7322.97998,32923700,0.005769803
2000/8/14,7323.870117,7369.009766,7297.029785,7331.669922,7331.669922,24545100,0.001186667
2000/8/15,7336.72998,7380.189941,7276.040039,7307.430176,7307.430176,24001300,-0.00330617
2000/8/16,7314.569824,7363.640137,7291.009766,7315.27002,7315.27002,37171700,0.001072859
2000/8/17,7320.689941,7336.22998,7214.680176,7278.430176,7278.430176,37181400,-0.00503602
2000/8/18,7286.319824,7320.609863,7216.620117,7232.419922,7232.419922,35111400,-0.006321453
2000/8/21,7233.740234,7258.870117,7147.149902,7199.339844,7199.339844,27588300,-0.00457386
2000/8/22,7208.390137,7282.209961,7208.390137,7249.200195,7249.200195,31712100,0.006925684
2000/8/23,7257.339844,7263.549805,7157.850098,7232.779785,7232.779785,37931200,-0.002265134
2000/8/24,7233.779785,7279.200195,7213.200195,7230.259766,7230.259766,32745400,-0.000348416
2000/8/25,7232.370117,7333.089844,7232.370117,7307.169922,7307.169922,33264900,0.01063726
2000/8/28,7320.930176,7395.810059,7310.290039,7339.220215,7339.220215,25585900,0.004386143
2000/8/29,7342.040039,7355.580078,7277.169922,7294.399902,7294.399902,28843600,-0.006106958
2000/8/30,7292.459961,7292.459961,7176.240234,7185.560059,7185.560059,31863300,-0.014921014
2000/8/31,7191,7251.310059,7168.52002,7216.450195,7216.450195,34500100,0.004298918
2000/9/1,7221.410156,7397.120117,7221.410156,7344.669922,7344.669922,47210000,0.017767701
2000/9/4,7355.740234,7453.359863,7355.740234,7445.560059,7445.560059,31383800,0.013736511
2000/9/5,7448.080078,7456.709961,7369.359863,7395.069824,7395.069824,33648700,-0.006781254
2000/9/6,7397.049805,7434.02002,7315.149902,7333.02002,7333.02002,33556300,-0.008390699
2000/9/7,7327.660156,7383.600098,7283.790039,7373.339844,7373.339844,35205000,0.005498393
2000/9/8,7373.899902,7393.879883,7248.939941,7267.77002,7267.77002,32636900,-0.014317775
2000/9/11,7267.680176,7273.299805,7196.640137,7214.450195,7214.450195,27573000,-0.007336477
2000/9/12,7213.180176,7213.180176,7129.029785,7135.75,7135.75,35545800,-0.010908689
2000/9/13,7134.560059,7169.529785,6994.180176,7006.259766,7006.259766,40399400,-0.018146689
2000/9/14,7010.700195,7101.5,7006.640137,7048.5,7048.5,43667400,0.006028928
2000/9/15,7048.879883,7077.580078,6976.410156,6999.540039,6999.540039,132646100,-0.006946153
2000/9/18,6959.930176,6977.25,6873.399902,6891.689941,6891.689941,41316600,-0.015408169
2000/9/19,6865.870117,6937.819824,6839.299805,6937.740234,6937.740234,37007200,0.006682003
2000/9/20,6953.25,6973.310059,6726.459961,6765.22998,6765.22998,40836300,-0.024865482
2000/9/21,6774.259766,6817.089844,6581.930176,6682.919922,6682.919922,58925800,-0.012166631
2000/9/22,6677.830078,6740.25,6468.459961,6740.25,6740.25,61786000,0.008578597
2000/9/25,6739.279785,6827.069824,6739.279785,6788.689941,6788.689941,42789200,0.007186668
2000/9/26,6779.810059,6827.890137,6726.240234,6765.040039,6765.040039,38283700,-0.003483721
2000/9/27,6761.930176,6857.47998,6716.839844,6814.060059,6814.060059,44697700,0.00724608
2000/9/28,6809.589844,6846.990234,6727.319824,6832.759766,6832.759766,38882800,0.002744283
2000/9/29,6835.129883,6884.629883,6771.660156,6798.120117,6798.120117,34207100,-0.005069642
2000/10/2,6800.069824,6906.830078,6766.100098,6862.259766,6862.259766,31208300,0.00943491
2000/10/3,null,null,null,null,null,null,
2000/10/4,6857.47998,6896.540039,6760.709961,6823.430176,6823.430176,47943600,
2000/10/5,6819.120117,6917.169922,6819.120117,6892.490234,6892.490234,42862500,0.010121018
2000/10/6,6895.709961,6921.080078,6712.47998,6776.390137,6776.390137,44982500,-0.016844434
2000/10/9,6776.040039,6776.040039,6624.549805,6680.779785,6680.779785,36865700,-0.014109334
2000/10/10,6683.689941,6726.450195,6655.509766,6673.149902,6673.149902,43808800,-0.001142065
2000/10/11,6668.939941,6668.939941,6467.290039,6561.629883,6561.629883,57637400,-0.016711751
2000/10/12,6569.859863,6649.25,6383.169922,6465.259766,6465.259766,49142400,-0.014686918
2000/10/13,6452.109863,6661.299805,6385.549805,6661.299805,6661.299805,46712100,0.030322067
2000/10/16,6668.120117,6725.330078,6578.779785,6627.25,6627.25,34409000,-0.005111586
2000/10/17,6622.009766,6668.560059,6521.75,6531.709961,6531.709961,46275100,-0.014416242
2000/10/18,6523.75,6523.75,6297.490234,6483,6483,49552100,-0.007457459
2000/10/19,6489.850098,6620.779785,6488.689941,6619.430176,6619.430176,51441700,0.021044297
2000/10/20,6616.759766,6663.180176,6533.149902,6618.430176,6618.430176,53850800,-0.00015107
2000/10/23,6614.180176,6651.100098,6542.870117,6620.870117,6620.870117,37771300,0.000368659
2000/10/24,6617.72998,6835.160156,6603.490234,6802.810059,6802.810059,50917500,0.027479763
2000/10/25,6794.47998,6810.299805,6701.310059,6748.220215,6748.220215,43687200,-0.008024602
2000/10/26,6749.009766,6858.100098,6718.549805,6767.899902,6767.899902,42190900,0.002916278
2000/10/27,6768.870117,6930.359863,6768.870117,6924.680176,6924.680176,46828600,0.023165277
2000/10/30,6921.330078,6955.919922,6880.180176,6926.569824,6926.569824,31213500,0.000272886
2000/10/31,6928.689941,7087.919922,6928.689941,7077.439941,7077.439941,59944100,0.021781361
2000/11/1,7093.839844,7114.200195,7015.52002,7059.069824,7059.069824,42593100,-0.002595588
2000/11/2,7067.700195,7135.890137,7048.879883,7088.640137,7088.640137,41119000,0.004188982
2000/11/3,7092.02002,7152.450195,7072.370117,7128.27002,7128.27002,38970500,0.005590619
2000/11/6,7139.939941,7185.660156,7111.5,7136.299805,7136.299805,35207600,0.00112647
2000/11/7,7140.25,7140.25,7028.790039,7076.279785,7076.279785,40038400,-0.008410524
2000/11/8,7075.819824,7130.209961,7004.930176,7008.640137,7008.640137,43374600,-0.009558645
2000/11/9,7005.200195,7019.569824,6930.290039,6959.5,6959.5,44935000,-0.007011365
2000/11/10,6962.939941,7013.069824,6831.399902,6851.689941,6851.689941,42243600,-0.015491064
2000/11/13,6839.97998,6839.97998,6690.609863,6742.100098,6742.100098,32943400,-0.015994571
2000/11/14,6740.640137,6966.649902,6740.640137,6966.649902,6966.649902,43857000,0.033305617
2000/11/15,6976.160156,6976.629883,6882,6961.089844,6961.089844,39567600,-0.000798096
2000/11/16,6950.939941,6950.939941,6805.149902,6842.109863,6842.109863,38767800,-0.017092148
2000/11/17,6824,6839.919922,6724.069824,6752.290039,6752.290039,41539800,-0.013127504
2000/11/20,6755.22998,6794.410156,6598.419922,6609.47998,6609.47998,34642000,-0.02114987
2000/11/21,6594.879883,6679.870117,6571.560059,6678.069824,6678.069824,39337800,0.010377495
2000/11/22,6669.75,6669.75,6474.5,6510.540039,6510.540039,41701100,-0.025086558
2000/11/23,6508.529785,6617.790039,6476.629883,6601,6601,33296100,0.013894387
2000/11/24,6607.97998,6710.450195,6572.339844,6664.180176,6664.180176,43548600,0.009571304
2000/11/27,6665.25,6804.220215,6665.25,6696.910156,6696.910156,34418000,0.004911329
2000/11/28,6696.709961,6717.740234,6603.609863,6625.560059,6625.560059,39055000,-0.010654182
2000/11/29,6609.759766,6655.359863,6534.819824,6598.319824,6598.319824,42182700,-0.004111386
2000/11/30,6598.069824,6598.069824,6361.430176,6372.330078,6372.330078,49755900,-0.03424959
2000/12/1,6379.259766,6542.720215,6379.259766,6512.910156,6512.910156,40803800,0.022061016
2000/12/4,6507.640137,6507.640137,6343.450195,6408.100098,6408.100098,38538100,-0.016092661
2000/12/5,6412.149902,6637.089844,6412.149902,6637.089844,6637.089844,43938600,0.035734421
2000/12/6,6641.509766,6721.899902,6606.430176,6622.25,6622.25,63068000,-0.002235896
2000/12/7,6621.609863,6650.080078,6495.259766,6566.080078,6566.080078,44011600,-0.008482
2000/12/8,6567.990234,6745.910156,6567.990234,6691.25,6691.25,45260600,0.019063112
2000/12/11,6702.25,6806.450195,6702.25,6782.52002,6782.52002,46902200,0.013640205
2000/12/12,6781.620117,6813.299805,6733.589844,6733.589844,6733.589844,47400200,-0.007214159
2000/12/13,6741.589844,6797.859863,6585.180176,6620.209961,6620.209961,41304500,-0.016837955
2000/12/14,6617.459961,6617.459961,6449.580078,6469.950195,6469.950195,47404500,-0.02269713
2000/12/15,6455.209961,6455.209961,6331.299805,6331.299805,6331.299805,101077200,-0.021429901
2000/12/18,6337.810059,6467.330078,6337.810059,6390.25,6390.25,40737700,0.009310915
2000/12/19,6392.439941,6505.75,6309.140137,6479.279785,6479.279785,44122900,0.013932129
2000/12/20,6467.060059,6467.060059,6226.640137,6248.759766,6248.759766,46977400,-0.035578031
2000/12/21,6240.120117,6291.02002,6110.259766,6200.709961,6200.709961,43424500,-0.007689495
2000/12/22,6210.810059,6281.72998,6201.439941,6251.399902,6251.399902,23738900,0.008174861
